url,length_url,google_index,nb_hyperlinks,nb_subdomains,domain_age,length_words_raw,char_repeat,ratio_extHyperlinks,status
http://psykologidialog.dk/wp-admin/up.php,41,1,0,2,2781,5,0,0.0,phishing
http://lekhankunja.com/wellsfargo/session/signin.php,52,1,63,2,785,5,2,0.301587302,phishing
https://kongrespdgi.com/asset/ajax/onlin/WellsEmail/WellsEmail/login.php?cmd=login_submit&amp;amp;id=8f02a56b310c43264922b3d51987893a8f02a56b310c43264922b3d51987893a&amp;amp;session=8f02a56b310c43264922b3d51987893a8f02a56b310c43264922b3d51987893a,246,1,16,2,241,15,8,0.0625,phishing
https://hwtswecy.livedrive.com/item/19d0f5d65ac34830a09f270065f20f02,68,1,18,2,5990,4,1,0.166666667,phishing
https://smartenergysolutions.co.nz/,35,0,62,2,-1,1,0,0.064516129,legitimate
https://www.tiendeo.us/Stores/colorado-springs-CO/save-a-lot,60,0,77,2,-1,9,3,0.220779221,legitimate
https://sites.google.com/site/libretyreserve/,45,0,29,2,8349,4,1,0.517241379,phishing
http://xn--wellness-rhn-fjb.de/wp-content/logo/Whatsapp/,56,1,27,1,-1,8,3,0.222222222,phishing
http://matbetgir1.blogspot.com,30,1,14,2,7295,2,0,0.928571429,phishing
http://www.gioielleriaroberti.it/blog/profile/,46,1,0,2,2269,4,4,0.0,phishing
https://www.cloudflare.com/dns/dnssec/how-dnssec-works/,55,0,299,2,4175,7,5,0.040133779,legitimate
http://wiki.osdev.org/File_Systems,34,0,124,2,7276,4,0,0.040322581,legitimate
https://print-mara.firebaseapp.com,34,1,5,2,2837,3,1,0.2,phishing
http://connxupdate.be/myebranch.iccu.com/Idaho%20Central%20Credit%20Union.php,77,1,129,3,2,9,2,0.317829457,phishing
http://www.theclimatemakers.com/downloader/Maged/Account_update.htm,67,1,0,3,284,7,4,0.0,phishing
http://searchmanufacturingerp.techtarget.com/definition/computer-numerical-control-CNC,86,1,89,2,7617,7,0,0.393258427,legitimate
http://honda4fun.com/plugins/Oregonstate.html,45,1,7,2,-1,4,0,1.0,phishing
http://belizetourguides.com/libraries/windwalker/vendor/asika/joomla-console/Joomla/Console/Tests/Output/gm_css_monitor/shop_content.php/suh/urhwb/?return=sqtskuh10590n,168,1,1,2,1838,21,3,1.0,phishing
https://twitter.com/nbc4i,25,0,25,1,7490,2,1,0.48,legitimate
https://masterclimaespecialistas.com.br/wp-includes/off2/pod.php?warp=020202,76,1,11,3,-1,8,1,0.0,phishing
http://dic.academic.ru/dic.nsf/ruwiki/233279,44,0,732,3,7158,6,1,0.102459016,legitimate
http://geehee1.000webhostapp.com/,33,1,180,2,1546,2,6,0.772222222,phishing
https://www.gtc.edu/,20,0,76,2,6772,2,3,0.184210526,legitimate
http://test103126.test-account.com/AT&T-Login.htm,49,1,27,3,6636,7,1,0.0,phishing
http://mail.pwsportal.nl/~u43730p39181/pki-validation,53,1,0,2,1426,5,0,0.0,phishing
http://www.allquests.com/question/2248296-1/,44,1,12,2,-1,5,5,0.25,legitimate
http://www.electricalquizzes.com/electric-transmission-distribution/electric-transmission-distribution,102,0,61,2,3683,8,6,0.131147541,legitimate
http://sharing.com.tw/web/,26,0,0,2,7685,2,0,0.0,legitimate
https://www.britanniahotels.com/,32,0,18,2,7449,2,4,0.277777778,legitimate
https://crewscontrolmd-my.sharepoint.com/:o:/g/personal/monica_crewscontrol_com/EtsaEAgBPBJBtwZh2TOM1c4B-DGnI3J2cOvr9B9jmKY9NA?e=7PZ8vH,135,1,7,2,8018,13,0,1.0,phishing
http://galanteriafutrzana.pl/gfx/mail.live-pdf-ogh270vqu011m/hotmail.html,73,1,0,3,3032,8,1,0.0,phishing
https://gerrard.doodlekit.com/home,34,1,13,2,5208,3,2,0.307692308,phishing
https://www.imperialharvest.com,31,0,52,2,1540,2,3,0.230769231,legitimate
http://www.gvltec.edu/Computed_Tomography_catalog/,50,0,0,2,10055,5,3,0.0,legitimate
http://www.fontspace.com/category/blackletter,45,0,199,2,5396,4,4,0.115577889,legitimate
https://instagramnotice-security.com/username.php,49,1,4,2,1,4,0,0.25,phishing
http://216.222.194.94/images/social/sign-in,43,1,4,3,-1,12,6,0.0,phishing
https://www.fb327-items-market46.farmerscentre.com.ng/,54,1,4,3,683,5,3,0.0,phishing
http://baby-lim.com/gf3/seg/003,31,1,8,1,7,5,1,1.0,phishing
http://www.thescrapescape.com/cccxxxxxxxxxc/doc/doc/processing.html,67,1,6,3,4212,7,33,0.833333333,phishing
http://ilink.me/fash,20,1,41,1,4383,2,0,0.097560976,phishing
https://quotazimdata.000webhostapp.com/zm.htm,45,1,14,3,1546,4,4,0.928571429,phishing
https://www.toftrees.com/,25,0,37,2,8184,2,4,0.513513514,legitimate
http://zlsa.github.io/atc/,26,0,2,2,2693,3,0,1.0,legitimate
http://judysigner.cafe24.com/phpmyadmin/css,43,1,0,2,7733,4,1,0.0,phishing
http://aladdinstar.com/op/,26,1,0,1,-1,2,1,0.0,phishing
https://www.mesenvies.fr/,25,0,77,2,2887,2,3,0.1688311689999999,legitimate
https://www.promosdaddy.com/,28,0,272,2,978,2,4,0.007352941,legitimate
https://www.2ndswing.com/ping/golf-irons-and-iron-sets/,55,0,607,2,8159,8,3,0.009884679,legitimate
http://mail.hfcfit.com/forms/forms/form1.html,45,0,8,3,3379,6,0,0.125,phishing
http://www.midroll.com/,23,0,76,2,3685,2,4,0.197368421,legitimate
http://www.chamonixskiguide.com/,32,0,135,2,5976,2,3,0.066666667,legitimate
http://tracylalla.com/kjjk/inc/,31,1,8,1,1523,3,2,0.0,phishing
http://mail.damclub020.nl/~u43730p39181/pki-validation,54,1,0,2,4068,5,0,0.0,phishing
http://beta.kenaidanceta.com/postamok/9be92,43,1,0,2,2314,4,0,0.0,phishing
https://en.wikipedia.org/wiki/Adapter_pattern,45,0,397,2,7132,5,1,0.035264484,legitimate
http://autodiscover.sandrsecurity.com/,38,1,73,2,691,2,0,0.863013699,phishing
http://crosswordfan.com/clue/railroad-switch,44,1,22,1,2188,4,1,0.0,legitimate
http://vakantieverhuur.be/fonts/fonts/chaseind.php?cmd=login_submit&amp;id=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea&amp;session=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea,216,1,5,2,4873,12,10,0.4,phishing
http://1sultanbet.blogspot.com,30,1,14,2,7295,2,0,0.928571429,phishing
https://www.gayhotmovies.com/studio/4391/Icon-Male/,51,0,108,2,-1,6,3,0.231481481,legitimate
http://login-office365-microsoft.el.r.appspot.com/wp-content,60,1,22,3,5615,8,2,0.818181818,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b31466003a51a2b/?cmd=_update&dispatch=b31466003a51a2b07&locale=_,126,1,51,3,3993,12,6,0.0,phishing
http://erasmus-besancon.com/modules/blog/OneDrive/Share-point/login.php,71,1,6,2,5228,9,0,0.5,phishing
http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/auth/authflow/password-recovery,98,1,0,3,8412,12,7,0.0,phishing
http://www.my-car.info/,23,0,37,2,-1,3,3,0.72972973,legitimate
http://www.calorielijst.nl/,27,0,311,2,5342,2,3,0.061093248,legitimate
https://giaanhvu.com.vn/wp-content/languages/plugins/Cladoselachidae/,69,1,0,2,-1,6,1,0.0,phishing
https://www.tool-rank.com/,26,0,204,2,4648,3,4,0.029411765,legitimate
http://www.m9e4.com/labanquepostale.fr/service-mobile-pass/ac451/,65,1,5,3,135,8,4,0.0,phishing
http://dropbxdocument.yolasite.com/,35,0,37,2,4503,2,0,0.081081081,phishing
https://www.hammernutrition.com/,32,0,159,2,8649,2,4,0.018867925,legitimate
http://www.holtca.com/,22,0,597,2,-1,2,3,0.063651591,legitimate
http://steamcomnunitu.vov.ru,28,1,24,2,7174,2,0,1.0,phishing
https://www.mclaughlin.com/,27,0,40,2,-1,2,3,0.9,legitimate
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/c8fe2373bd59b7bc5e1e8cbdf2578d45/,103,1,88,1,2047,9,3,0.102272727,phishing
http://www.businessdictionary.com/definition/digital-media.html,63,0,105,3,7522,6,4,0.247619048,legitimate
https://www.marsbahis234.com/tr/,32,0,14,2,112,3,3,0.0,phishing
http://en.academic.ru/dic.nsf/enwiki/72024,42,0,310,3,7157,6,0,0.05483871,legitimate
http://138.36.41.142/,21,0,40,3,-1,8,0,0.05,phishing
http://chronicle.co.kr/wp/wp-content/themes/twentythirteen/genericons/font/referreal/EMS/intraship/emss.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=sales02,240,1,17,3,4646,26,7,0.470588235,phishing
http://4able.com.br/wp-admin/user/onedrive/login.php?cmd=login_submit&amp;id=b77fcce3546d84dad74c608a98a27554b77fcce3546d84dad74c608a98a27554&amp;session=b77fcce3546d84dad74c608a98a27554b77fcce3546d84dad74c608a98a27554,218,1,6,3,-1,14,13,0.5,phishing
http://www.tiponlinetest.com/nord/en-e.php?hdhd92820df8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,166,1,183,3,35,7,9,0.8852459020000001,phishing
http://www.yovcxm.com/chase/Chase/4f70fba6e346cbca45c693663e59dda0/,67,1,48,2,-1,5,5,0.0,phishing
https://nil-day.sparkdesignlabs.com/ac?bc=ZIFwlWtpaWKclbOlkpplaHSEYKCFjJyepKZfpn1xkA/eric.linden%40telenet.be,109,1,25,3,41,10,2,0.16,phishing
https://roxburycommunitycolleg798-my.sharepoint.com:443/:b:/g/personal/enebelitsky_rcc_mass_edu/ER4MnITIQeZDpRVSiLJKsn4BexPjQkFWL8C3bunhUDV4ww?e=4%3a2ANva6&at=9,160,1,26,2,8019,16,5,0.884615385,phishing
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk/,120,1,6,3,4609,15,2,0.666666667,phishing
http://m.hf261.com/,19,1,45,2,-2,2,0,0.0,phishing
https://www.schorrlaw.com/,26,0,221,2,-1,2,4,0.009049774,legitimate
http://provinciabrescia2.babyloweb.eu/info,42,1,52,2,-1,3,0,0.019230769,phishing
https://technest.mx/wells,25,1,37,1,519,2,1,0.0,phishing
https://www.decisivetactics.com/support/view?article=crossover-or-null-modem-vs-straight-through-serial-cable,109,0,64,2,4428,14,6,0.09375,legitimate
http://www.imdb.com/Title?0097081,33,0,504,2,8965,4,4,0.25,legitimate
http://schema-root.org/region/international/government/united_nations/general_assembly/resolutions/181/,103,0,26,1,6683,11,2,0.230769231,legitimate
https://yahoomailywdsuqiosujaghsw.weebly.com/,45,0,60,2,5232,2,2,0.016666667,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/fa6e24609f44a23,76,1,51,3,3992,7,3,0.0,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/527cd1b44a3ee4a/?cmd=_update&dispatch=527cd1b44a3ee4a63&locale=_,126,1,51,3,3992,12,6,0.0,phishing
http://www.helloapulia.com/,27,0,36,2,5382,2,4,0.388888889,legitimate
http://www.dictionary.com/browse/insecticide,44,0,114,2,9205,4,3,0.175438596,legitimate
http://www.seminarsonly.com/IT/Ethernet%20Passive%20Optical%20Networks.php,74,1,62,3,5200,8,4,0.177419355,legitimate
https://www.recetin.com/,24,0,98,2,4316,2,3,0.408163265,legitimate
http://house18.info/themes/engines/ira.xml,42,1,1,2,2963,5,0,1.0,phishing
http://xgyul.codesandbox.io/index3.html,39,1,8,3,1337,4,0,0.0,phishing
https://20200724065829-dot-s2pe7ed9y.rj.r.appspot.com/office/index.php,70,1,0,3,5616,9,3,0.0,phishing
https://www.kidskitchen.ru,26,0,43,2,862,2,3,0.534883721,phishing
http://getactive365.com/wp-includes/css/upgrade/web-upgrade/,60,1,2,1,3237,7,1,0.0,phishing
http://www.digitalcamerareview.com/,35,0,75,2,7912,2,3,0.333333333,legitimate
http://dichvuvnpt.com/home/components/com_user/bbtonline.html,61,1,3,2,3767,7,1,1.0,phishing
http://www.passwordlogic.com/index.jhtml,40,0,20,3,1849,4,4,0.5,legitimate
https://www.tritonwear.com/,27,0,52,2,2241,2,3,0.557692308,legitimate
https://j3060z7403.codesandbox.io/index3.html,45,0,8,3,1338,4,0,0.0,phishing
http://app.acess24hrsportal.com/,32,1,4,2,8,2,2,0.0,phishing
http://www.forlocations.com/savealot,36,0,21,2,3639,3,3,0.095238095,legitimate
http://www.dictionary.com/browse/resolution,43,0,147,2,9201,4,3,0.197278912,legitimate
http://www.simon.com/mall/town-center-at-cobb/stores/traffic-shoes,66,1,167,2,8375,10,6,0.28742515,legitimate
https://hphotel-my.sharepoint.com/:b:/g/personal/wmiranda_hp-hotels_com/EcU-QJdKNwpFgSFo3OcmWeEBxVl_yorGYoWtndRBvSSmvw?e=jKgPpk,127,1,26,2,8019,15,3,0.884615385,phishing
http://model-railroad-hobbyist.com/magazine/mrh-2010-JanFeb/operating_switchstand,81,0,206,1,4462,9,1,0.160194175,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ee1f63b48ab17cc?cmd=_update&dispatch=ee1f63b48ab17cc3f&locale=_,125,1,51,3,3993,12,6,0.0,phishing
http://temperaturerdc.com/WeTransfer/?,38,1,8,1,1825,2,0,0.625,phishing
http://www.mogauto-audi.es/,27,0,249,2,-1,3,3,0.875502008,legitimate
http://mayamimar.com/blog/profile/,34,1,0,1,3129,3,0,0.0,phishing
https://www.caraola.es/cmd-login=61cf5eb82326358e590acc8503fc7194?reff=ZmEzOGJhM2U3YjJkNzNlYzI4MWExMmZmNDllNDMwNDI=,115,1,4,2,-1,7,8,0.0,phishing
http://www.qyer.com/,20,0,143,2,5527,2,3,0.146853147,legitimate
http://www.answers.com/Q/What_does_resolution_oriented_mean,59,0,66,2,8829,8,3,0.151515152,legitimate
https://www.url.edu/,20,0,168,2,7730,2,3,0.1607142859999999,legitimate
http://www.wootware.co.za/,26,0,99,3,4767,2,4,0.090909091,legitimate
http://dodcio.defense.gov/Open-Source-Software-FAQ/,51,0,253,2,-1,6,0,0.501976285,legitimate
http://113.125.21.66/users/sign_in,34,0,39,3,-1,11,4,0.025641026,phishing
http://www.aleksandrgorovenko.com/,34,0,18,2,1724,2,3,0.7777777779999999,legitimate
https://gladexag.firebaseapp.com/,33,0,7,2,2840,2,1,0.142857143,legitimate
https://www.squarespace.com/domain-name-search/,47,0,110,2,6328,5,3,0.045454545,legitimate
https://patientline.nl/,23,0,27,1,6289,1,0,0.185185185,legitimate
https://www.walmart.com/c/ep/cat6-ethernet-cables,49,0,326,2,9285,7,3,0.285276074,legitimate
http://skynet.atomicbase.com,28,0,23,2,6510,2,0,0.130434783,legitimate
https://ru.wikipedia.org/wiki/SQL_Server_Management_Studio,58,0,156,2,7130,7,0,0.057692308,legitimate
http://www.storebusinesshours.com/save-a-lot-hours/,51,0,26,2,2467,6,4,0.192307692,legitimate
http://www.veja-store.com/,26,0,28,2,4875,3,3,0.321428571,legitimate
http://thd.org.tr,17,0,239,2,7821,1,0,0.121338912,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/35214c3917b5ee6,76,1,4,3,4003,7,3,0.0,phishing
https://mol-a.uniongsa.com/oye?op=Z31wlGprcmKcla91wpuXaHd1YKCDomZlaKZgY34/rick.mcveigh@wellsfargo.com,101,1,21,3,177,10,1,0.19047619,phishing
http://www.nhs.uk/Conditions/peripheralarterialdisease/Pages/Treatment.aspx,75,1,79,3,-1,6,3,0.101265823,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/3c1cc07f29dd0f6/?cmd=_update&dispatch=3c1cc07f29dd0f645&locale=_US,127,1,51,3,3992,13,6,0.0,phishing
http://server685641.nazwa.pl/weryfikacja/,41,1,50,2,7530,3,0,0.0,phishing
http://www.thefreedictionary.com/Luftwaffe,42,0,207,2,6256,3,5,0.1352657,legitimate
http://www.payscale.com/research/US/Job=Digital_Signal_Processing_(DSP)_Engineer/Salary,87,0,199,2,7840,11,5,0.075376884,legitimate
https://www.connectionstrings.com/textfile/,43,0,82,2,7081,3,4,0.024390244,legitimate
https://www.qimacros.com/free-excel-tips/text-mining-in-excel/,62,0,170,2,6931,9,4,0.129411765,legitimate
http://www.thefreedictionary.com/portal,39,0,262,2,6259,3,4,0.110687023,legitimate
http://elomo.ro/wp-includes/SimplePie/Net/access_onedrive_validate/login.php?,77,1,0,2,5927,10,2,0.0,phishing
http://www.victorpest.com/advice/rodent-library/house-mouse,59,1,118,2,8465,7,3,0.110169492,legitimate
https://www.howtogeek.com/197348/how-to-clear-your-google-search-history-on-android/,84,0,56,2,5067,12,5,0.339285714,legitimate
http://www.crookcustomguitars.com/,34,0,22,2,6783,2,4,0.318181818,legitimate
https://assa.su/,16,0,401,1,3198,1,1,0.042394015,legitimate
http://www.nirsoft.net/utils/wake_on_lan.html,45,0,83,3,5812,7,3,0.253012048,legitimate
http://halestelevision.co.uk/components/com_contact/cz/4f2ce4697b27ae19dcb701e5c4a09029,87,1,64,2,3205,6,0,0.921875,phishing
https://www.betclic.fr/ui/legislation/restricted,48,1,3,2,5314,5,3,0.333333333,legitimate
http://gryffilm.wz.cz/8CBF35A7E54771A2B27F0FB9615C2235/,55,1,0,2,-1,3,3,0.0,phishing
https://pphwm.app.link/v5ohNm4CE5?platform=hootsuite,52,1,0,2,1953,5,3,0.0,phishing
http://betasus7.blogspot.com,28,1,14,2,7295,2,0,0.928571429,phishing
http://m.hf652.com/,19,0,45,2,-2,2,0,0.0,phishing
https://www.britannica.com/biography/Voltaire,45,0,128,2,9169,4,4,0.2265625,legitimate
http://www.digiturkkampanyalari.com/,36,0,3,2,-1,2,4,0.0,legitimate
https://bigoneall.blogspot.com/,31,1,14,2,7295,2,1,0.928571429,phishing
http://www.anthonyajohnson.com/wp-admin/includes/jopyu/dasd/,60,1,61,2,345,7,3,0.950819672,phishing
https://hico.vn/,16,0,41,1,-1,1,0,0.097560976,legitimate
http://www.eric-yanao.ru/,25,0,96,2,2485,3,3,0.052083333,legitimate
http://noreply2redirect2.site44.com/redirect.html,49,1,7,3,3014,4,1,0.0,phishing
http://m.hf203.com/,19,1,45,2,1141,2,0,0.0,phishing
http://www.mereliverystables.com/user1/alibaba/alibaba.com/login.php?cmd=login_submit&amp;id=c5e026bd80f2572150f9f87f32b63fc3c5e026bd80f2572150f9f87f32b63fc3&amp;session=c5e026bd80f2572150f9f87f32b63fc3c5e026bd80f2572150f9f87f32b63fc3,234,1,25,3,918,15,4,0.0,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/ae3d4c5a68af8f3?cmd=_update&dispatch=ae3d4c5a68af8f352&locale=_US,123,1,51,3,3992,13,4,0.0,phishing
https://www.mrgscience.com/,27,0,199,2,-1,2,3,0.030150754,legitimate
https://www.bangerhead.se/,26,0,520,2,4525,2,3,0.023076923,legitimate
https://jimryky.blogspot.com/2018/11/szq_29.html,48,1,36,3,7297,7,1,0.8611111109999999,phishing
http://alternatlinkedindocument.nw.r.appspot.com/home.html,58,1,83,3,5616,6,1,0.5301204820000001,phishing
http://www.answers.com/Q/What_are_facts_about_the_ionosphere,60,1,66,2,8830,9,3,0.151515152,legitimate
http://mintian.tumblr.com,25,0,13,2,5161,2,0,0.153846154,legitimate
https://kywait.blogspot.com/,28,0,81,2,7296,2,0,0.5555555560000001,legitimate
http://www.referenceforbusiness.com/small/Inc-Mail/Local-Area-Networks-LANS.html,80,0,37,3,5397,10,5,0.27027027,legitimate
http://thatsmint.work/newsletter-FnVbKqu/irs,44,1,56,1,-1,4,1,0.0,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/572dc47adba7639?cmd=_update&dispatch=572dc47adba763970&locale=_US,127,1,51,3,3992,13,2,0.0,phishing
https://betasusgirmek.blogspot.com/,35,1,14,2,7295,2,0,0.928571429,phishing
https://www.onlinebaufuchs.de/,30,0,34,2,-1,2,3,0.117647059,legitimate
http://azizi-properties.ae/,27,1,4,1,-1,2,0,0.0,phishing
http://paws.org.au/store/admin/view/javascript/fckeditor/editor/plugins/valid.free.fr/adsl,90,1,0,3,-1,12,1,0.0,phishing
http://www.bionity.com/en/encyclopedia/Insecticide.html,55,0,108,3,7375,6,3,0.296296296,legitimate
http://pawanhospital.co.in/fargo/login.php,42,1,0,3,-1,4,0,0.0,phishing
https://sore-modabe.web.app/,28,1,0,2,561,3,0,0.0,phishing
https://a-ccesonligne.yolasite.com/,35,0,31,2,4492,3,1,0.096774194,phishing
http://webfiddle.net/cats-d8c4vu/www.ebay.com/myb/Summary,57,1,32,3,2108,8,5,0.0,phishing
http://investfunds.kz/world/stocks/1835/,40,0,124,1,5194,4,0,0.209677419,legitimate
http://elisashopping.gq/pay/error,33,1,23,1,-1,3,2,1.0,phishing
https://reaj-hosting.com.ve/wp-admin/includes/dcd/toda/,55,1,13,2,470,7,0,0.153846154,phishing
https://tmdl.pro/auth/314316,28,0,19,1,313,3,0,0.736842105,phishing
https://onedrive.live.com/?authkey=%21AG7v3K%5Fv%5Fvmx0wU&amp;cid=2022B4D58B052264&amp;id=2022B4D58B052264%21709&amp;parId=root&amp;o=OneUp,139,0,0,2,9338,15,5,0.0,phishing
http://mcnichols-com-dot-gl494903049.wl.r.appspot.com/,54,1,0,3,5626,7,1,0.0,phishing
http://www.onlinemathlearning.com/calculator.html,49,0,109,3,5525,4,3,0.04587156,legitimate
http://storage.googleapis.com/cftu6r8bigigi8.appspot.com/gtu%20fgb%20iug/gtfuygviy,82,1,25,3,5660,9,2,0.36,phishing
http://nothingelsefilm.com/wp-content/themes/widescreen/includes/temp/ski/,74,1,15,1,2381,8,1,0.4,phishing
http://alvadee.tumblr.com,25,0,16,2,5160,2,1,0.0625,legitimate
https://www.recyclingcenters.org/,33,0,138,2,4893,2,3,0.028985507,legitimate
http://www.guitarcenter.com/Livewire/1-4-1-4-Patch-Cable-8-Pack.gc,66,0,472,3,9261,12,3,0.006355932,legitimate
http://www.webopedia.com/TERM/G/gateway.html,44,0,166,3,8148,6,3,0.361445783,legitimate
http://www.lizanderin.com/WeTransfer/,37,1,2,2,6258,3,3,0.5,phishing
http://community.linksys.com/t5/Wireless-Routers/Invalid-MAC-Address-Format-Error/td-p/79003,92,0,163,2,9075,13,6,0.012269939,legitimate
http://webguru.asia/promo/y/y/?fid.4.1252899642,47,1,0,3,3386,7,1,0.0,phishing
http://www.grupomissael.com/En/wp-includes/js/hotmail/hotmail/default.php,73,1,0,3,3420,10,4,0.0,phishing
http://www.roommanager.com.au/,30,0,130,3,-1,2,5,0.076923077,legitimate
http://yanddcleaning.com.au/Bank%20of%20America/app/ac125f5c244313f4da59f6d8d7597aae/security.php,97,1,30,3,-1,8,4,0.1,phishing
https://nealhelps.com/care,26,1,23,1,-1,2,0,0.086956522,phishing
http://www.sciencebuddies.org/science-fair-projects/project_ideas/Genom_p009.shtml,82,1,144,3,6678,10,5,0.0625,legitimate
https://clicktotweet.com/0fPmC+,31,1,82,1,4101,2,1,0.134146341,phishing
https://neocellularparts.com/amazon.deapsignin/a/.a/amzon2020/a1b2c3/41c1477d772848edbcb357bf159c8b0d/login/,108,1,27,3,866,9,3,0.0,phishing
http://www.taalim.ma,20,1,12,2,4138,2,4,0.666666667,phishing
http://xxxfoxwew.wn.r.appspot.com/jsmith@imaphost.com,53,1,21,3,5627,7,4,0.80952381,phishing
https://arablinkedindocument.df.r.appspot.com/home.html,55,1,83,3,5627,6,1,0.5301204820000001,phishing
http://drrhau.com.au/dropbox/auth/view/share/index.html,55,1,139,3,-1,7,1,0.136690647,phishing
http://jurnal.stai-aljawami.ac.id/.well-known/pki-validation/emoji/main/main/doc/hub/,85,1,31,3,1871,12,1,0.129032258,phishing
https://www.youtube.com/user/VH1,32,0,55,2,5638,4,3,0.527272727,legitimate
http://www.mmorpg.com/path-of-exile,35,0,437,2,7686,5,4,0.098398169,legitimate
http://joshtobye.com/3.mtb.com/www3.mtb.com/?signin=@userid&session_id=skjdfsd87ffsdf87sdfsdhfdf78sdfgysidf87sdf3d4b1030caea831b0e06bd749,137,1,9,3,31,12,5,0.0,phishing
https://www.dovera.sk/,22,0,14,2,5576,2,3,0.428571429,legitimate
http://prickly-nerf-gun.smvi.co/key.html,40,1,12,3,1736,6,0,0.166666667,phishing
http://www.bridgeguys.com/conventions,37,0,23,2,8227,3,3,0.260869565,legitimate
https://www.instagram.com/cbsthismorning/,41,0,62,2,5891,3,3,0.0,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/8aa245b3d2378cb/?cmd=_update&dispatch=8aa245b3d2378cbc0&locale=_RU,128,1,51,3,3993,13,4,0.0,phishing
https://en.wikipedia.org/wiki/Medium_shot,41,0,339,2,7130,5,0,0.056047198,legitimate
http://www.businessdictionary.com/definition/random-access-memory-RAM.html,74,0,107,3,7521,8,6,0.242990654,legitimate
http://www.hitsem.com/images/?http:/us.battle.net/login/en/?ref=http:/vwchlhcus.battle.net/d3/en/index,102,1,5,3,5230,17,7,0.6,phishing
http://vufd.hyperphp.com/amzn,29,1,1,2,5026,3,0,0.0,phishing
http://www.traingames365.com/switchman/,39,0,6,2,3050,3,3,0.333333333,legitimate
https://evesyalari.tk/login.html,32,1,200,2,-1,3,0,0.865,phishing
https://www.klikaj.hr/,22,0,71,2,1482,2,3,0.253521127,legitimate
http://www.wwwxjj9988.com/index.php,35,1,151,3,155,4,9,0.006622517,phishing
http://www.passivehousecanada.com/,34,0,84,2,3876,2,4,0.642857143,legitimate
https://www.apkandroid.ru/caja-de-herramientas/mx.com.vepormas.cajadeherramientas/downloading.html,98,1,211,3,1317,11,5,0.0142180089999999,phishing
http://m.hf215.com/,19,1,45,2,1154,2,0,0.0,phishing
https://github.com/mkdoc/mkcli,30,0,225,1,4672,3,0,0.195555556,legitimate
https://en.wikipedia.org/wiki/John_Peel_(huntsman),50,0,175,2,7133,6,1,0.097142857,legitimate
http://caaa.in/image/food%20processing%20book.pdf,49,1,0,2,-1,6,6,0.0,legitimate
http://site9551459.92.webydo.com/,33,1,74,3,3698,3,1,0.0,phishing
http://174.138.36.47/banks/ATB/last.html,40,1,4,3,-1,12,0,0.5,phishing
https://www.revista-ferma.ro/,29,0,234,2,6304,3,3,0.132478632,legitimate
https://servicabbout.blogspot.com/,34,1,14,2,7295,2,1,0.928571429,phishing
http://www.easychemproject.com/db2017/,38,1,21,2,923,3,3,0.095238095,phishing
https://www.newegg.ca/Components/Store,38,0,151,2,6902,4,4,0.602649007,legitimate
http://www.christieclinic.com/,30,0,195,2,8708,2,3,0.056410256,legitimate
http://www.woodstock.su/,24,0,406,2,4836,2,4,0.014778325,legitimate
http://shirts.wrapgirlmarketing.com/Drop-box/Dropbox/index.php,62,1,0,3,372,7,0,0.0,phishing
http://www.windytan.com/2012/11/the-sound-of-dialup-pictured.html,65,0,267,3,2604,10,4,0.666666667,legitimate
https://www.howtogeek.com/196051/htg-explains-what-is-a-file-system-and-why-are-there-so-many-of-them/,102,0,54,2,5063,18,4,0.333333333,legitimate
http://global.canon/en/c-museum/,32,0,137,1,-1,4,0,0.0,legitimate
